date,homeTeam,awayTeam,homeScore,awayScore,outcome,eloProbHome,eloProbAway,raptorProbHome,raptorProbAway,betProbHome,betProbAway,eloLogLoss,raptorLogLoss,betLogLoss,eloAbsDiff,raptorAbsDiff,betAbsDiff
2022-03-04,PHO,NYK,115,114,HOME,0.9028474829331654,0.0971525170668345,0.8180543417649311,0.1819456582350689,0.6835655594202048,0.31493966629239045,0.1474457995401638,0.28973141310079276,0.5488483843937451,0.09715251706683459,0.18194565823506892,0.3164344405797952
2022-03-04,DEN,HOU,116,101,HOME,0.9173277918968684,0.0826722081031317,0.9019290377048476,0.0980709622951523,0.7773100831381357,0.22516714459222312,0.12449074575424235,0.14891416581759978,0.3634378641248044,0.08267220810313158,0.09807096229515244,0.22268991686186435
2022-03-04,NOP,UTA,124,90,HOME,0.5197197941604316,0.4802802058395684,0.422075136462713,0.577924863537287,0.3622990146070356,0.6336758655483057,0.9441940880399586,1.2444282491464849,1.4647472129809989,0.48028020583956843,0.577924863537287,0.6377009853929644
2022-03-04,OKC,MIN,101,138,AWAY,0.3785496026977616,0.6214503973022383,0.2747622647919286,0.7252377352080714,0.20374532322509828,0.7964036811368824,0.6862888515129598,0.4634741022636213,0.32842820538890233,0.3785496026977617,0.27476226479192856,0.20359631886311758
2022-03-04,CHI,MIL,112,118,AWAY,0.5832565773772351,0.4167434226227648,0.4101913176560594,0.5898086823439406,0.3556145309426992,0.6424769192364767,1.262768665260317,0.761681034979488,0.6382834679756896,0.5832565773772351,0.41019131765605943,0.35752308076352335
2022-03-04,TOR,ORL,97,103,AWAY,0.8674560581153676,0.1325439418846323,0.841239048139128,0.158760951860872,0.7358866840900069,0.26769871634853193,2.915457363669234,2.655071977645829,1.9013178738094834,0.8674560581153676,0.841239048139128,0.7323012836514681
2022-03-04,DET,IND,111,106,HOME,0.5174502432267682,0.4825497567732317,0.4485587061157818,0.5514412938842181,0.4302300798458549,0.5703621629956477,0.9505079516979363,1.1566312814718294,1.216819699537413,0.48254975677323175,0.5514412938842181,0.5697699201541451
2022-03-04,PHI,CLE,125,119,HOME,0.7441758878393756,0.2558241121606244,0.8204882347813821,0.1795117652186179,0.7411483167635569,0.2597615576427803,0.4262844486565621,0.28544544822241363,0.432165814909996,0.2558241121606244,0.1795117652186179,0.25885168323644314
2022-03-04,WAS,ATL,114,117,AWAY,0.4775988861983445,0.5224011138016555,0.4292265631735847,0.5707734368264152,0.33462339543566494,0.6644248885271637,0.9367701220565945,0.8090098999659989,0.5898219790190443,0.47759888619834445,0.42922656317358476,0.33557511147283625
2022-03-03,LAC,LAL,132,111,HOME,0.7528223865723246,0.2471776134276754,0.7220571675708878,0.2779428324291122,0.5410331951465066,0.4589120851689118,0.4096185649656193,0.4698150304812677,0.8862109814192751,0.2471776134276754,0.2779428324291122,0.4589668048534934
2022-03-03,DAL,GSW,122,113,HOME,0.652551952129993,0.347448047870007,0.6468779713407433,0.3531220286592567,0.5216441041507173,0.4770868212152054,0.6158353302214598,0.6284345105610459,0.9388622426696185,0.34744804787000705,0.3531220286592567,0.47835589584928273
2022-03-03,SAS,SAC,112,115,AWAY,0.7757940754762529,0.2242059245237471,0.7214230028645554,0.2785769971354446,0.693008811760694,0.3069157257499092,2.1571036937819357,1.8438519593054,1.7040855263714356,0.7757940754762529,0.7214230028645554,0.6930842742500908
2022-03-03,BOS,MEM,120,107,HOME,0.6422459026800535,0.3577540973199464,0.6878414318899428,0.3121585681100571,0.5391711590949286,0.4589120851689118,0.6388023136569858,0.5398520761702326,0.8911847677732826,0.35775409731994645,0.31215856811005716,0.46082884090507137
2022-03-03,BRK,MIA,107,113,AWAY,0.3454438686903636,0.6545561313096364,0.4525617938696769,0.5474382061303231,0.5766810901580423,0.4208364099802249,0.611411179432315,0.8692319698825607,1.2486685655767524,0.3454438686903636,0.4525617938696769,0.5791635900197751
2022-03-03,TOR,DET,106,108,AWAY,0.8809767203270247,0.1190232796729753,0.8527286738885869,0.1472713261114131,0.7528367401556526,0.2490220617195645,3.0706843181267267,2.763451531477429,2.0056545336242197,0.8809767203270247,0.8527286738885869,0.7509779382804355
2022-03-03,ATL,CHI,130,124,HOME,0.6412470301667953,0.3587529698332047,0.7104395151264472,0.2895604848735528,0.5353974326970639,0.4678229994440364,0.6410478557638629,0.4932162672934924,0.9013178738094834,0.3587529698332047,0.2895604848735528,0.46460256730293614
2022-03-02,PHO,POR,120,90,HOME,0.9070481601685928,0.0929518398314072,0.9227026747052446,0.0772973252947554,0.8307891197023405,0.16937001385847364,0.14074894149650222,0.1160622561514607,0.2674457726073808,0.0929518398314072,0.07729732529475541,0.16921088029765952
2022-03-02,DEN,OKC,107,119,AWAY,0.9006617344605652,0.0993382655394348,0.966875029216304,0.0331249707836959,0.9006862500872385,0.0973449877631025,3.3315066324449245,4.915937007671468,3.3607494924467813,0.9006617344605652,0.9668750292163041,0.9026550122368975
2022-03-02,HOU,UTA,127,132,AWAY,0.1913141814804512,0.8086858185195487,0.1477766493328074,0.8522233506671926,0.10307116351387324,0.9006862500872385,0.3063487829634818,0.2306965134131958,0.15090345751952164,0.19131418148045132,0.14777664933280743,0.09931374991276154
2022-03-02,MIL,MIA,120,119,HOME,0.5260529801865069,0.4739470198134931,0.6334232332274276,0.3665767667725724,0.6182976803404802,0.3794155034861083,0.9267199904206176,0.6587583101747534,0.6936265018194646,0.4739470198134931,0.36657676677257245,0.38170231965951984
2022-03-02,NOP,SAC,125,95,HOME,0.8027417166556531,0.1972582833443469,0.6746794054838021,0.3253205945161979,0.6835655594202048,0.3170116377811562,0.3169922217646794,0.5677259704891238,0.5488483843937451,0.19725828334434692,0.3253205945161979,0.3164344405797952
2022-03-02,PHI,NYK,123,108,HOME,0.8478838171133822,0.1521161828866177,0.8533334862720899,0.14666651372791,0.8236404691374599,0.1794628266023678,0.23806150457744638,0.2288184319287333,0.2799133771202668,0.15211618288661777,0.14666651372791006,0.17635953086254008
2022-03-02,CLE,CHO,98,119,AWAY,0.757513183254756,0.2424868167452439,0.607331721928165,0.392668278071835,0.6182976803404802,0.3824267376407599,2.044021780302085,1.3486170411075997,1.3867447009797251,0.7575131832547561,0.607331721928165,0.61757326235924
2022-03-02,ORL,IND,114,122,AWAY,0.5432614597607278,0.4567385402392722,0.5217172827348323,0.4782827172651677,0.4545827258748656,0.5483208190035448,1.130559563401603,1.064064434372928,0.8669078430236518,0.5432614597607278,0.5217172827348323,0.4516791809964552
2022-03-01,LAL,DAL,104,109,AWAY,0.3786685774278801,0.6213314225721198,0.3376318758434749,0.6623681241565251,0.3706597610979673,0.6302498498392427,0.6865650773973628,0.5942948487225745,0.6660042255341394,0.3786685774278802,0.33763187584347487,0.3697501501607573
2022-03-01,HOU,LAC,100,113,AWAY,0.3119419671664885,0.6880580328335115,0.394051151783119,0.6059488482168809,0.2929226075546246,0.7087642204275417,0.5393978436950675,0.7227320826058864,0.4966223187520985,0.3119419671664885,0.3940511517831191,0.2912357795724583
2022-03-01,MIN,GSW,129,114,HOME,0.5131475885595844,0.4868524114404156,0.5324772860431044,0.4675227139568956,0.40322819198942045,0.5944757700981191,0.9625542697180048,0.9092081094773087,1.3103315854605573,0.4868524114404156,0.4675227139568956,0.5967718080105795
2022-03-01,BOS,ATL,107,98,HOME,0.7713381332854575,0.2286618667145424,0.7646157298243507,0.2353842701756493,0.693008811760694,0.3069157257499092,0.3745646585157105,0.38719321500494286,0.529054398220931,0.22866186671454247,0.23538427017564933,0.30699118823930605
2022-03-01,TOR,BRK,109,108,HOME,0.7952929295207818,0.2047070704792182,0.7210768980852376,0.2789231019147624,0.7358866840900069,0.26259274628193874,0.3304417500526327,0.471774973326284,0.44244446568055823,0.2047070704792182,0.27892310191476244,0.2641133159099931
2022-03-01,WAS,DET,116,113,HOME,0.754586614660856,0.245413385339144,0.7012311901264184,0.2987688098735815,0.587264058989592,0.4118441789977414,0.4062415859581018,0.5120379275977234,0.7679187483922849,0.24541338533914403,0.29876880987358156,0.412735941010408
2022-02-28,MEM,SAS,118,105,HOME,0.8014774145880281,0.1985225854119718,0.8376220526975722,0.1623779473024278,0.7586695535664778,0.24032802465204856,0.31926622868214416,0.2556286692153349,0.39845645330322077,0.19852258541197187,0.16237794730242783,0.2413304464335222
2022-02-28,MIL,CHO,130,106,HOME,0.7364916110748141,0.2635083889251859,0.8013768185587514,0.1986231814412485,0.8097672352676999,0.19083472848608216,0.4412590023888866,0.31944731737974363,0.3044208248948492,0.2635083889251859,0.19862318144124858,0.1902327647323001
2022-02-28,OKC,SAC,110,131,AWAY,0.6321702593687045,0.3678297406312955,0.2673293320374252,0.7326706679625747,0.3479116891172256,0.6558190916806846,1.4428899622646427,0.4487632354977054,0.6086301939613135,0.6321702593687045,0.26732933203742526,0.34418090831931536
2022-02-28,BRK,TOR,97,133,AWAY,0.5251383686105868,0.4748616313894132,0.5038299945332968,0.4961700054667032,0.4171928046990108,0.5812886412139551,1.0744209031056349,1.0110935710080586,0.7826733773108643,0.5251383686105868,0.5038299945332968,0.41871135878604493
2022-02-28,MIA,CHI,112,99,HOME,0.764608832244677,0.2353911677553229,0.7770860297125541,0.2229139702874458,0.6302498498392427,0.367830297272792,0.3872062295800893,0.3638537693957285,0.6660042255341394,0.23539116775532298,0.22291397028744586,0.3697501501607573
2022-02-28,CLE,MIN,122,127,AWAY,0.6998260720514053,0.3001739279485946,0.4330344747797279,0.5669655252202721,0.40492242809021634,0.5944757700981191,1.7361294199032173,0.8186670812469389,0.7503100857098011,0.6998260720514053,0.4330344747797279,0.40552422990188086
2022-02-28,ORL,IND,119,103,HOME,0.5032405351073072,0.4967594648926928,0.5822771704315637,0.4177228295684363,0.5570844173126412,0.4400526844085456,0.9906799615354025,0.7802220393137187,0.8440321331922654,0.49675946489269285,0.4177228295684363,0.44291558268735876
2022-02-27,LAL,NOP,95,123,AWAY,0.576651817268933,0.423348182731067,0.5192172499276917,0.4807827500723083,0.5570844173126412,0.44410846951830185,1.2400833987392759,1.0565429601352243,1.171016009924288,0.576651817268933,0.5192172499276917,0.5558915304816981
2022-02-27,POR,DEN,92,124,AWAY,0.3816764091381665,0.6183235908618335,0.2941075373668367,0.7058924626331633,0.2529436689907388,0.7471501251794982,0.6935660451840511,0.5024796783069455,0.4205299414427619,0.3816764091381665,0.2941075373668367,0.2528498748205018
2022-02-27,GSW,DAL,101,107,AWAY,0.6814190212958152,0.3185809787041848,0.631428940424306,0.368571059575694,0.5986716747430805,0.39822949539451036,1.6502679634552626,1.4399853007656946,1.328328014754403,0.6814190212958152,0.631428940424306,0.6017705046054896
2022-02-27,CHO,DET,126,127,AWAY,0.8252068422648265,0.1747931577351734,0.8787673281914529,0.1212326718085471,0.8168075467122279,0.18568697087759442,2.51627938313087,3.044149542081684,2.4290555058376895,0.8252068422648267,0.8787673281914529,0.8143130291224056
2022-02-27,HOU,LAC,98,99,AWAY,0.3177076311838521,0.6822923688161479,0.4217620794702921,0.5782379205297079,0.2965278088783739,0.7032517629480353,0.5515380145003912,0.7902648718104393,0.5078868307200145,0.31770763118385215,0.4217620794702921,0.29674823705196474
2022-02-27,IND,BOS,128,107,HOME,0.2615036856773117,0.7384963143226883,0.3035724818792035,0.6964275181207965,0.22103563735199883,0.7773100831381357,1.935096814683183,1.7198870750685022,2.1776491022567352,0.7384963143226884,0.6964275181207965,0.7789643626480012
2022-02-27,PHO,UTA,114,118,AWAY,0.7571380416495059,0.242861958350494,0.6179719832957938,0.3820280167042061,0.4245442197597863,0.5735472092779073,2.041791569496682,1.3882496501392603,0.8020158540028467,0.7571380416495059,0.617971983295794,0.42645279072209274
2022-02-27,NYK,PHI,109,125,AWAY,0.3898341438009326,0.6101658561990674,0.3765581978382578,0.6234418021617423,0.2611694793644213,0.7358866840900069,0.7127266433721086,0.6816732030784575,0.44244446568055823,0.3898341438009326,0.3765581978382577,0.2641133159099931
2022-02-26,DEN,SAC,115,110,HOME,0.8728584479606571,0.1271415520393428,0.819628084100951,0.180371915899049,0.7471501251794982,0.2522815127891924,0.19618038488516687,0.28695867654720814,0.4205299414427619,0.12714155203934285,0.180371915899049,0.2528498748205018
2022-02-26,MIL,BRK,123,126,AWAY,0.7775234146703087,0.2224765853296912,0.7995824470088989,0.2004175529911011,0.7900729682502617,0.20995977752826037,2.1682745880500596,2.318919226552673,2.2518151208936166,0.7775234146703088,0.7995824470088989,0.7900402224717397
2022-02-26,CHI,MEM,110,116,AWAY,0.5097909395348236,0.4902090604651764,0.4738354845530503,0.5261645154469496,0.4545827258748656,0.5483208190035448,1.0285309453064813,0.9264141385061696,0.8669078430236518,0.5097909395348236,0.47383548455305036,0.4516791809964552
2022-02-26,CLE,WAS,92,86,HOME,0.8110463735095014,0.1889536264904986,0.7181756427232079,0.2818243572767921,0.7586695535664778,0.2421395424258077,0.30214368855888885,0.47759137076021313,0.39845645330322077,0.18895362649049863,0.2818243572767921,0.2413304464335222
2022-02-26,MIA,SAS,133,129,HOME,0.7932976612779964,0.2067023387220036,0.9572752480374496,0.0427247519625503,0.8682034483438414,0.13516344724470056,0.3340657991052469,0.06299428837493423,0.2038949421667833,0.2067023387220036,0.042724751962550434,0.13179655165615856
2022-02-26,ATL,TOR,127,100,HOME,0.5892743786265605,0.4107256213734395,0.7775684539297584,0.2224315460702416,0.6094082542757756,0.3870342886966726,0.7629885550375257,0.362958405113275,0.7145190538027749,0.4107256213734395,0.22243154607024163,0.3905917457242244
2022-02-26,DET,BOS,104,113,AWAY,0.1875610832018318,0.8124389167981682,0.1520331261200637,0.8479668738799362,0.14690783214248704,0.8528160257068766,0.29966874677595173,0.2379201883802695,0.22969354610710702,0.18756108320183185,0.1520331261200638,0.14718397429312335
2022-02-25,LAL,LAC,102,105,AWAY,0.5848239265277035,0.4151760734722964,0.5237126893056117,0.4762873106943883,0.5766810901580423,0.4245442197597863,1.2682047910699346,1.0700959821336578,1.2360132647707238,0.5848239265277035,0.5237126893056117,0.5754557802402137
2022-02-25,PHO,NOP,102,117,AWAY,0.8943019673952927,0.1056980326047073,0.7626623418636616,0.2373376581363384,0.6835655594202048,0.3170116377811562,3.2419795713157518,2.074987065168248,1.6573922909233942,0.8943019673952927,0.7626623418636616,0.6829883622188437
2022-02-25,UTA,DAL,114,109,HOME,0.6299092849106065,0.3700907150893935,0.7362374733849919,0.2637625266150081,0.6785924857024325,0.3212384596182383,0.6667840180731248,0.44175691227919506,0.559382640228774,0.3700907150893935,0.2637625266150081,0.32140751429756753
2022-02-25,MIN,PHI,102,133,AWAY,0.6155166749580757,0.3844833250419243,0.5430959242283436,0.4569040757716563,0.44410846951830185,0.5536237282782406,1.3790070647132284,1.130036782852426,0.853022316768702,0.6155166749580757,0.5430959242283437,0.4463762717217594
2022-02-25,NYK,MIA,100,115,AWAY,0.3728985355238203,0.6271014644761796,0.381530889155243,0.618469110844757,0.3323156478809362,0.6690011957187165,0.6732292061603554,0.693226552626579,0.5799193054617009,0.37289853552382035,0.381530889155243,0.3309988042812835
2022-02-25,CHO,TOR,125,93,HOME,0.4689127535969202,0.5310872464030798,0.6693146150519236,0.3306853849480764,0.4633247013724591,0.5410331951465066,1.0926085765434712,0.5792435777711754,1.1099044956209008,0.5310872464030798,0.3306853849480764,0.5366752986275409
2022-02-25,IND,OKC,125,129,AWAY,0.7097645648461648,0.2902354351538352,0.876610085448897,0.123389914551103,0.7358866840900069,0.26187917903660735,1.784704424552977,3.018703616297392,1.9330267335368214,0.7097645648461648,0.876610085448897,0.7381208209633927
2022-02-25,ORL,HOU,119,111,HOME,0.682508478599191,0.317491521400809,0.62458664243759,0.37541335756241,0.5916244989880297,0.41009165057647445,0.5510811265735115,0.679026379027294,0.7572462996567317,0.31749152140080905,0.37541335756241,0.4083755010119703
2022-02-25,WAS,SAS,153,157,AWAY,0.5442747139752446,0.4557252860247553,0.4939021542539838,0.5060978457460161,0.3998818999397158,0.5986716747430805,1.1337636738314802,0.9825117614973644,0.7401630819949032,0.5442747139752446,0.49390215425398387,0.4013283252569195
2022-02-24,POR,GSW,95,132,AWAY,0.3770277911277366,0.6229722088722633,0.2276271135069607,0.7723728864930393,0.19121336882037995,0.8097672352676999,0.6827602896099365,0.37263057431785895,0.3044208248948492,0.37702779112773666,0.22762711350696074,0.1902327647323001
2022-02-24,SAC,DEN,110,128,AWAY,0.3393343642542785,0.6606656357457215,0.4710738864337704,0.5289261135662295,0.38548615154188604,0.6132734229075459,0.5980077894162742,0.9188618905754473,0.7053976638342264,0.33933436425427854,0.47107388643377046,0.38672657709245406
2022-02-24,CHI,ATL,112,108,HOME,0.6612451515578157,0.3387548484421843,0.551001865109334,0.448998134890666,0.5703621629956477,0.42831794615765106,0.5967428558824597,0.859870892643683,0.8100498162421693,0.3387548484421843,0.448998134890666,0.4296378370043523
2022-02-24,MIN,MEM,119,114,HOME,0.5126002890134507,0.4873997109865493,0.584969273527706,0.415030726472294,0.4589120851689118,0.5410331951465066,0.9640938028397008,0.7735672481287682,1.1237102951459317,0.48739971098654933,0.415030726472294,0.5410879148310882
2022-02-24,OKC,PHO,104,124,AWAY,0.1614329680113763,0.8385670319886237,0.1235895724875434,0.8764104275124565,0.18321585149329178,0.8168075467122279,0.2540019827110094,0.19032144530247835,0.2919318991491097,0.1614329680113763,0.12358957248754354,0.18319245328777212
2022-02-24,BRK,BOS,106,129,AWAY,0.3587566970586378,0.6412433029413622,0.2347632793047416,0.7652367206952584,0.23562723199381777,0.7650111770290006,0.6410562414015707,0.38602199029134826,0.3864472687467596,0.3587566970586378,0.2347632793047416,0.23498882297099943
2022-02-24,DET,CLE,106,103,HOME,0.2673151845755012,0.7326848154244988,0.4777088190909617,0.5222911809090383,0.3334655290154723,0.6690011957187165,1.9033863041093373,1.0657965839116539,1.5843904599804874,0.7326848154244988,0.5222911809090383,0.6665344709845278
2022-02-17,LAC,HOU,142,111,HOME,0.8565395987354321,0.1434604012645679,0.8431378949036722,0.1568621050963278,0.8097672352676999,0.18822565993256152,0.22340814971218254,0.24615949216069571,0.3044208248948492,0.14346040126456794,0.1568621050963278,0.1902327647323001
2022-02-17,MIL,PHI,120,123,AWAY,0.6448742392645328,0.3551257607354672,0.6947627478384789,0.3052372521615211,0.7032517629480353,0.29744301816503543,1.4935980779886027,1.711997050706276,1.7493147803644336,0.6448742392645328,0.6947627478384789,0.7025569818349646
2022-02-17,NOP,DAL,118,125,AWAY,0.4615768003458629,0.5384231996541371,0.467488170112891,0.532511829887109,0.4400526844085456,0.5604871868652945,0.8931875205541342,0.9091145193519062,0.8352467025117744,0.4615768003458629,0.467488170112891,0.43951281313470547
2022-02-17,BRK,WAS,103,117,AWAY,0.7331503600495145,0.2668496399504855,0.7154577898231205,0.2845422101768795,0.6336758655483057,0.36504370411163445,1.9059010301303652,1.8132854110872385,1.4538588968382622,0.7331503600495145,0.7154577898231205,0.6349562958883656
2022-02-17,CHO,MIA,107,111,AWAY,0.4163177947198981,0.5836822052801018,0.4811462585839399,0.5188537414160601,0.38548615154188604,0.6132734229075459,0.7767450094417241,0.9466001772503262,0.7053976638342264,0.41631779471989816,0.4811462585839399,0.38672657709245406
2022-02-16,GSW,DEN,116,117,AWAY,0.697385041448263,0.302614958551737,0.6758747392555298,0.3241252607444702,0.6424769192364767,0.3556145309426992,1.7244447917510026,1.6253766332238246,1.4916138188336805,0.697385041448263,0.6758747392555298,0.6443854690573008
2022-02-16,LAL,UTA,106,101,HOME,0.4191489725115309,0.5808510274884691,0.3590220551954908,0.6409779448045092,0.3870342886966726,0.6094082542757756,1.2544650020231645,1.4778556214691156,1.3694667095478898,0.5808510274884691,0.6409779448045092,0.6129657113033273
2022-02-16,PHO,HOU,124,121,HOME,0.9587005755113812,0.0412994244886189,0.925304353426419,0.0746956465735809,0.9178241703378238,0.08215817381540616,0.06084779651179021,0.11200011633095633,0.12371029514593121,0.041299424488618786,0.07469564657358096,0.08217582966217618
2022-02-16,CHI,SAC,125,118,HOME,0.8144894095993838,0.1855105904006162,0.6093462745598444,0.3906537254401556,0.6690011957187165,0.3323156478809362,0.2960321546605478,0.7146657902074752,0.5799193054617009,0.18551059040061624,0.39065372544015564,0.3309988042812835
2022-02-16,MEM,POR,119,123,AWAY,0.8734141675920413,0.1265858324079587,0.8371125825977811,0.1628874174022189,0.8528160257068766,0.1436237524373643,2.981812148719374,2.6180529308798604,2.799633733679993,0.8734141675920413,0.8371125825977811,0.8563762475626358
2022-02-16,MIN,TOR,91,103,AWAY,0.6446160202056193,0.3553839797943807,0.6328310094897598,0.3671689905102402,0.502607542082124,0.4958923794106786,1.4925494467006455,1.4454838747146164,1.0119010398745525,0.6446160202056193,0.6328310094897598,0.5041076205893213
2022-02-16,OKC,SAS,106,114,AWAY,0.462308123126455,0.537691876873545,0.1774397154424382,0.8225602845575618,0.2516228143223799,0.7471501251794982,0.8951484184809296,0.2818066785986223,0.4205299414427619,0.462308123126455,0.1774397154424382,0.2528498748205018
2022-02-16,BOS,DET,111,112,AWAY,0.9395951421391128,0.0604048578608872,0.9171241763327528,0.0828758236672473,0.8528160257068766,0.14405312090503952,4.049191611582159,3.592904886151334,2.7953271781212705,0.9395951421391128,0.9171241763327527,0.8559468790949605
2022-02-16,IND,WAS,113,108,HOME,0.6262055927188398,0.3737944072811602,0.660425223041614,0.339574776958386,0.5091326529798494,0.4913058794161292,0.6752917014671442,0.5985328739969512,0.9738864997601284,0.3737944072811602,0.339574776958386,0.49086734702015056
2022-02-16,NYK,BRK,106,111,AWAY,0.6058679956628866,0.3941320043371134,0.6267115014377472,0.3732884985622527,0.6302498498392427,0.367830297272792,1.3432491908220743,1.421637036615584,1.442887779017259,0.6058679956628866,0.6267115014377473,0.632169702727208
2022-02-16,ORL,ATL,109,130,AWAY,0.3914426078782012,0.6085573921217988,0.3899691126449068,0.6100308873550933,0.34295920955683806,0.6597042183327229,0.7165347671578195,0.7130458031858006,0.6001087649494613,0.3914426078782012,0.38996911264490675,0.34029578166727714
2022-02-15,PHO,LAC,103,96,HOME,0.8716639523093586,0.1283360476906414,0.891937484174645,0.1080625158253549,0.8682034483438414,0.13384935817426596,0.19815604678728535,0.16498549957574227,0.2038949421667833,0.12833604769064144,0.10806251582535498,0.13179655165615856
2022-02-15,MIL,IND,128,119,HOME,0.8227192644546638,0.1772807355453362,0.8096867093525736,0.1903132906474264,0.8761048898679228,0.11927170530380131,0.2815278694321172,0.3045642983649005,0.1908244910044681,0.1772807355453362,0.19031329064742641,0.12389511013207721
2022-02-15,MIN,CHO,126,120,HOME,0.7567797829495161,0.2432202170504839,0.7470393890798057,0.2529606109201943,0.6835655594202048,0.31911105260089895,0.4020545466805399,0.42074378101350124,0.5488483843937451,0.2432202170504839,0.2529606109201943,0.3164344405797952
2022-02-15,NOP,MEM,109,121,AWAY,0.4169346784522229,0.5830653215477771,0.3925168209568746,0.6074831790431254,0.4118441789977414,0.5916244989880297,0.7782705754513287,0.7190836332422631,0.7572462996567317,0.4169346784522229,0.39251682095687457,0.4083755010119703
2022-02-15,ATL,CLE,124,116,HOME,0.5138725246650082,0.4861274753349918,0.6698979861162369,0.3301020138837631,0.5483208190035448,0.45033428918444623,0.9605175775744198,0.577986680107604,0.8669078430236518,0.4861274753349918,0.33010201388376315,0.4516791809964552
2022-02-15,MIA,DAL,99,107,AWAY,0.6956661371919691,0.3043338628080309,0.6574883342433896,0.3425116657566104,0.6467037410735588,0.35044195594716904,1.7162732254214006,1.545774968587645,1.512752585891831,0.6956661371919691,0.6574883342433896,0.649558044052831
2022-02-15,PHI,BOS,87,135,AWAY,0.6087452802032907,0.3912547197967093,0.5522383030391645,0.4477616969608354,0.4633247013724591,0.5391711590949286,1.3538199391712165,1.1591969743970136,0.8911847677732826,0.6087452802032907,0.5522383030391647,0.46082884090507137
2022-02-14,LAC,GSW,119,104,HOME,0.4162662796084443,0.5837337203915557,0.415804422534922,0.584195577465078,0.3170116377811562,0.6835655594202048,1.2644213997578735,1.266022991969413,1.6573922909233942,0.5837337203915557,0.584195577465078,0.6829883622188437
2022-02-14,DEN,ORL,121,111,HOME,0.8815473612714118,0.1184526387285882,0.8843471603209828,0.1156528396790171,0.8380680022113363,0.15929179815780414,0.18189001424048712,0.1773152680826689,0.2548607835728817,0.11845263872858824,0.11565283967901718,0.16193199778866374
2022-02-14,UTA,HOU,135,101,HOME,0.9168106784600956,0.0831893215399044,0.918984092774282,0.081015907225718,0.9006862500872385,0.09532298504992233,0.12530424704941046,0.12188820559751144,0.15090345751952164,0.08318932153990444,0.08101590722571805,0.09931374991276154
2022-02-14,CHI,SAS,120,109,HOME,0.6855324097610082,0.3144675902389918,0.5993947602645854,0.4006052397354146,0.5766810901580423,0.4245442197597863,0.5447032213027067,0.7384216226030068,0.7941543788604529,0.31446759023899185,0.4006052397354146,0.42331890984195775
2022-02-14,MIL,POR,107,122,AWAY,0.8550519750544731,0.1449480249455269,0.8828757897422856,0.1171242102577143,0.8307891197023405,0.17147960477841903,2.7863924194439456,3.0938887747392534,2.543891097700735,0.8550519750544732,0.8828757897422856,0.8285203952215809
2022-02-14,NOP,TOR,120,90,HOME,0.4693628597476181,0.5306371402523818,0.5046532470152895,0.4953467529847105,0.40492242809021634,0.5944757700981191,1.0912244076445627,0.9866356587830567,1.3042825407877523,0.530637140252382,0.49534675298471054,0.5950775719097836
2022-02-14,BRK,SAC,109,85,HOME,0.7328513429186835,0.2671486570813165,0.5028199527883708,0.4971800472116292,0.4633247013724591,0.5315560161395962,0.44840751396970907,0.9918861952926424,1.1099044956209008,0.2671486570813165,0.49718004721162923,0.5366752986275409
2022-02-14,NYK,OKC,123,127,AWAY,0.7679135254712789,0.2320864745287211,0.8681902397470631,0.1318097602529369,0.8097672352676999,0.19235835905283732,2.107265646737148,2.9234708918618884,2.3781315706750172,0.7679135254712789,0.8681902397470631,0.8076416409471627
2022-02-14,WAS,DET,103,94,HOME,0.7671073762755094,0.2328926237244906,0.6421479417612433,0.3578520582387566,0.5916244989880297,0.4083539740909809,0.38249956099515214,0.6390223828089115,0.7572462996567317,0.2328926237244906,0.35785205823875665,0.4083755010119703
2022-02-13,IND,MIN,120,129,AWAY,0.435033374313604,0.5649666256863959,0.4648973534877322,0.5351026465122677,0.27378277808372586,0.7298038791326967,0.8237624492690151,0.9021124306449989,0.4544192755755035,0.4350333743136041,0.4648973534877323,0.27019612086730327
2022-02-13,BOS,ATL,105,95,HOME,0.7831688687600059,0.2168311312399941,0.7791383003892407,0.2208616996107593,0.7140481822602293,0.2834456996631514,0.3526046764449831,0.36004865931368385,0.4859066677442243,0.2168311312399941,0.2208616996107593,0.28595181773977074
2022-02-12,PHO,ORL,132,105,HOME,0.9466422293359252,0.0533577706640746,0.9426971334946564,0.0573028665053435,0.9178241703378238,0.08365584885891618,0.07910881331964255,0.08513375366645119,0.12371029514593121,0.053357770664074766,0.05730286650534355,0.08217582966217618
2022-02-12,DAL,LAC,97,99,AWAY,0.7832414574179701,0.2167585425820298,0.7719804881036655,0.2280195118963345,0.7032517629480353,0.29744301816503543,2.205839242857217,2.1327708121129434,1.7493147803644336,0.7832414574179702,0.7719804881036655,0.7025569818349646
2022-02-12,GSW,LAL,117,115,HOME,0.837848202568112,0.162151797431888,0.8260246725869038,0.1739753274130961,0.6982290485917081,0.3002228594562975,0.25523920805040945,0.27574322064316015,0.5182277159579817,0.162151797431888,0.17397532741309618,0.3017709514082919
2022-02-12,CHI,OKC,106,101,HOME,0.8301226600190701,0.1698773399809299,0.83934148425626,0.16065851574374,0.8168075467122279,0.1797976453087155,0.26860356815480196,0.25267020745097774,0.2919318991491097,0.1698773399809299,0.16065851574374002,0.18319245328777212
