index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
382;Miami Heat - Milwaukee Bucks;Marathonbet;-119;+110;Sunday, 14 Jan 2018, 17:00;Final result 97:79 (21:23, 20:20, 30:16, 26:20);1;Miami Heat;Milwaukee Bucks;14 Jan 2018; 97;79 ;2017-2018
383;Miami Heat - Milwaukee Bucks;Pinnacle;-120;+108;Sunday, 14 Jan 2018, 17:00;Final result 97:79 (21:23, 20:20, 30:16, 26:20);1;Miami Heat;Milwaukee Bucks;14 Jan 2018; 97;79 ;2017-2018
384;Miami Heat - Milwaukee Bucks;Unibet;-120;+102;Sunday, 14 Jan 2018, 17:00;Final result 97:79 (21:23, 20:20, 30:16, 26:20);1;Miami Heat;Milwaukee Bucks;14 Jan 2018; 97;79 ;2017-2018
385;Miami Heat - Milwaukee Bucks;William Hill;-125;+104;Sunday, 14 Jan 2018, 17:00;Final result 97:79 (21:23, 20:20, 30:16, 26:20);1;Miami Heat;Milwaukee Bucks;14 Jan 2018; 97;79 ;2017-2018
406;Chicago Bulls - Detroit Pistons;1xBet;+106;-114;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
407;Chicago Bulls - Detroit Pistons;bet-at-home;-105;-120;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
408;Chicago Bulls - Detroit Pistons;bet365;-105;-116;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
409;Chicago Bulls - Detroit Pistons;bwin;+100;-120;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
410;Chicago Bulls - Detroit Pistons;Coolbet;-109;-108;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
411;Chicago Bulls - Detroit Pistons;Marathonbet;+106;-116;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
412;Chicago Bulls - Detroit Pistons;Pinnacle;+104;-115;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
413;Chicago Bulls - Detroit Pistons;Unibet;-110;-108;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
414;Chicago Bulls - Detroit Pistons;William Hill;-105;-115;Sunday, 14 Jan 2018, 00:00;Final result 107:105 (36:31, 24:30, 27:23, 20:21);1;Chicago Bulls;Detroit Pistons;14 Jan 2018;107;105;2017-2018
435;Denver Nuggets - Phoenix Suns;1xBet;-588;+509;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
436;Denver Nuggets - Phoenix Suns;bet-at-home;-1111;+603;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
437;Denver Nuggets - Phoenix Suns;bet365;-909;+600;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
438;Denver Nuggets - Phoenix Suns;bwin;-833;+550;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
439;Denver Nuggets - Phoenix Suns;Coolbet;-833;+580;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
440;Denver Nuggets - Phoenix Suns;Marathonbet;-625;+530;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
441;Denver Nuggets - Phoenix Suns;Pinnacle;-769;+604;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
442;Denver Nuggets - Phoenix Suns;Unibet;-833;+600;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
443;Denver Nuggets - Phoenix Suns;William Hill;-909;+600;Thursday, 04 Jan 2018, 01:00;Final result 134:111 (34:26, 27:41, 37:18, 36:26);1;Denver Nuggets;Phoenix Suns;04 Jan 2018;134;111;2017-2018
464;Milwaukee Bucks - Chicago Bulls;1xBet;-244;+224;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
465;Milwaukee Bucks - Chicago Bulls;bet-at-home;-333;+246;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
466;Milwaukee Bucks - Chicago Bulls;bet365;-303;+240;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
467;Milwaukee Bucks - Chicago Bulls;bwin;-278;+220;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
468;Milwaukee Bucks - Chicago Bulls;Coolbet;-286;+235;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
469;Milwaukee Bucks - Chicago Bulls;Marathonbet;-263;+238;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
470;Milwaukee Bucks - Chicago Bulls;Pinnacle;-303;+264;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
471;Milwaukee Bucks - Chicago Bulls;Unibet;-303;+245;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
472;Milwaukee Bucks - Chicago Bulls;William Hill;-303;+250;Wednesday, 27 Dec 2017, 00:00;Final result 106:115 (31:22, 22:34, 30:27, 23:32);1;Milwaukee Bucks;Chicago Bulls;27 Dec 2017;106;115;2017-2018
493;Los Angeles Clippers - Phoenix Suns;1xBet;-208;+192;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
494;Los Angeles Clippers - Phoenix Suns;bet-at-home;-233;+177;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
495;Los Angeles Clippers - Phoenix Suns;bet365;-233;+190;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
496;Los Angeles Clippers - Phoenix Suns;bwin;-222;+179;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
497;Los Angeles Clippers - Phoenix Suns;Coolbet;-222;+185;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
498;Los Angeles Clippers - Phoenix Suns;Marathonbet;-217;+198;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
499;Los Angeles Clippers - Phoenix Suns;Pinnacle;-222;+197;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
500;Los Angeles Clippers - Phoenix Suns;Unibet;-204;+170;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
501;Los Angeles Clippers - Phoenix Suns;William Hill;-233;+190;Thursday, 21 Dec 2017, 02:30;Final result 108:95 (23:15, 30:20, 28:31, 27:29);1;Los Angeles Clippers;Phoenix Suns;21 Dec 2017;108;95 ;2017-2018
522;Atlanta Hawks - Detroit Pistons;1xBet;+149;-167;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
523;Atlanta Hawks - Detroit Pistons;bet-at-home;+141;-182;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
524;Atlanta Hawks - Detroit Pistons;bet365;+150;-172;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
525;Atlanta Hawks - Detroit Pistons;bwin;+150;-182;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
526;Atlanta Hawks - Detroit Pistons;Coolbet;+135;-161;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
527;Atlanta Hawks - Detroit Pistons;Marathonbet;+152;-167;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
528;Atlanta Hawks - Detroit Pistons;Pinnacle;+150;-167;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
529;Atlanta Hawks - Detroit Pistons;Unibet;+145;-172;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
530;Atlanta Hawks - Detroit Pistons;William Hill;+150;-169;Thursday, 14 Dec 2017, 23:30;Final result 91:105 (31:30, 15:29, 18:26, 27:20);1;Atlanta Hawks;Detroit Pistons;14 Dec 2017; 91;105;2017-2018
551;Phoenix Suns - Washington Wizards;1xBet;+219;-244;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
552;Phoenix Suns - Washington Wizards;bet-at-home;+210;-278;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
553;Phoenix Suns - Washington Wizards;bet365;+215;-263;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
554;Phoenix Suns - Washington Wizards;bwin;+225;-286;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
555;Phoenix Suns - Washington Wizards;Coolbet;+225;-263;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
556;Phoenix Suns - Washington Wizards;Marathonbet;+222;-244;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
557;Phoenix Suns - Washington Wizards;Pinnacle;+218;-244;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
558;Phoenix Suns - Washington Wizards;Unibet;+225;-278;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
559;Phoenix Suns - Washington Wizards;William Hill;+229;-270;Friday, 08 Dec 2017, 01:00;Final result 99:109 (28:26, 24:31, 32:28, 15:24);1;Phoenix Suns;Washington Wizards;08 Dec 2017; 99;109;2017-2018
580;Utah Jazz - Chicago Bulls;1xBet;-345;+313;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
581;Utah Jazz - Chicago Bulls;bet-at-home;-455;+320;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
582;Utah Jazz - Chicago Bulls;bet365;-400;+320;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
583;Utah Jazz - Chicago Bulls;bwin;-400;+309;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
584;Utah Jazz - Chicago Bulls;Coolbet;-400;+334;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
585;Utah Jazz - Chicago Bulls;Marathonbet;-357;+320;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
586;Utah Jazz - Chicago Bulls;Pinnacle;-385;+338;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
587;Utah Jazz - Chicago Bulls;Unibet;-417;+330;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
588;Utah Jazz - Chicago Bulls;William Hill;-455;+325;Thursday, 23 Nov 2017, 01:00;Final result 110:80 (25:24, 30:22, 32:23, 23:11);1;Utah Jazz;Chicago Bulls;23 Nov 2017;110;80 ;2017-2018
609;Los Angeles Lakers - Philadelphia 76ers;1xBet;+143;-154;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
610;Los Angeles Lakers - Philadelphia 76ers;bet-at-home;+137;-175;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
611;Los Angeles Lakers - Philadelphia 76ers;bet365;+150;-172;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
612;Los Angeles Lakers - Philadelphia 76ers;bwin;+125;-154;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
613;Los Angeles Lakers - Philadelphia 76ers;Coolbet;+118;-147;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
614;Los Angeles Lakers - Philadelphia 76ers;Marathonbet;+138;-149;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
615;Los Angeles Lakers - Philadelphia 76ers;Pinnacle;+144;-159;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
616;Los Angeles Lakers - Philadelphia 76ers;Unibet;+140;-167;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
617;Los Angeles Lakers - Philadelphia 76ers;William Hill;+150;-169;Thursday, 16 Nov 2017, 02:30;Final result 109:115 (26:29, 28:29, 30:25, 25:32);1;Los Angeles Lakers;Philadelphia 76ers;16 Nov 2017;109;115;2017-2018
638;Washington Wizards - Los Angeles Lakers;1xBet;-455;+409;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
639;Washington Wizards - Los Angeles Lakers;bet-at-home;-625;+400;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
640;Washington Wizards - Los Angeles Lakers;bet365;-526;+400;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
641;Washington Wizards - Los Angeles Lakers;bwin;-500;+375;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
642;Washington Wizards - Los Angeles Lakers;Coolbet;-556;+390;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
643;Washington Wizards - Los Angeles Lakers;Marathonbet;-500;+440;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
644;Washington Wizards - Los Angeles Lakers;Pinnacle;-500;+430;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
645;Washington Wizards - Los Angeles Lakers;Unibet;-500;+390;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
646;Washington Wizards - Los Angeles Lakers;William Hill;-556;+375;Thursday, 09 Nov 2017, 23:00;Final result 111:95 (37:34, 32:22, 22:21, 20:18);1;Washington Wizards;Los Angeles Lakers;09 Nov 2017;111;95 ;2017-2018
667;Oklahoma City Thunder - Boston Celtics;1xBet;-233;+214;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
668;Oklahoma City Thunder - Boston Celtics;bet-at-home;-278;+206;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
669;Oklahoma City Thunder - Boston Celtics;bet365;-270;+220;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
670;Oklahoma City Thunder - Boston Celtics;bwin;-250;+200;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
671;Oklahoma City Thunder - Boston Celtics;Coolbet;-263;+206;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
672;Oklahoma City Thunder - Boston Celtics;Marathonbet;-238;+216;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
673;Oklahoma City Thunder - Boston Celtics;Pinnacle;-238;+214;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
674;Oklahoma City Thunder - Boston Celtics;Unibet;-263;+210;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
675;Oklahoma City Thunder - Boston Celtics;William Hill;-263;+220;Saturday, 04 Nov 2017, 01:30;Final result 94:101 (31:18, 24:19, 16:30, 23:34);1;Oklahoma City Thunder;Boston Celtics;04 Nov 2017; 94;101;2017-2018
696;Denver Nuggets - Toronto Raptors;1xBet;-119;+110;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
697;Denver Nuggets - Toronto Raptors;bet-at-home;-130;+102;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
698;Denver Nuggets - Toronto Raptors;bet365;-125;+104;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
699;Denver Nuggets - Toronto Raptors;bwin;-125;+104;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
700;Denver Nuggets - Toronto Raptors;Coolbet;-132;+114;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
701;Denver Nuggets - Toronto Raptors;Marathonbet;-122;+112;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
702;Denver Nuggets - Toronto Raptors;Pinnacle;-125;+112;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
703;Denver Nuggets - Toronto Raptors;Unibet;-128;+110;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
704;Denver Nuggets - Toronto Raptors;William Hill;-125;+104;Thursday, 02 Nov 2017, 01:00;Final result 129:111 (34:19, 26:27, 43:25, 26:40);1;Denver Nuggets;Toronto Raptors;02 Nov 2017;129;111;2017-2018
725;Golden State Warriors - Toronto Raptors;1xBet;-833;+700;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
726;Golden State Warriors - Toronto Raptors;bet-at-home;-1250;+634;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
727;Golden State Warriors - Toronto Raptors;bet365;-1111;+700;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
728;Golden State Warriors - Toronto Raptors;bwin;-909;+575;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
729;Golden State Warriors - Toronto Raptors;Coolbet;-1111;+650;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
730;Golden State Warriors - Toronto Raptors;Marathonbet;-909;+740;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
731;Golden State Warriors - Toronto Raptors;Pinnacle;-909;+730;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
732;Golden State Warriors - Toronto Raptors;Unibet;-909;+650;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
733;Golden State Warriors - Toronto Raptors;William Hill;-1000;+650;Thursday, 26 Oct 2017, 02:30;Final result 117:112 (29:26, 32:27, 30:33, 26:26);1;Golden State Warriors;Toronto Raptors;26 Oct 2017;117;112;2017-2018
754;Toronto Raptors - Chicago Bulls;1xBet;-909;+750;Thursday, 19 Oct 2017, 23:30;Final result 117:100 (25:23, 33:14, 26:27, 33:36);1;Toronto Raptors;Chicago Bulls;19 Oct 2017;117;100;2017-2018
755;Toronto Raptors - Chicago Bulls;bet-at-home;-1667;+748;Thursday, 19 Oct 2017, 23:30;Final result 117:100 (25:23, 33:14, 26:27, 33:36);1;Toronto Raptors;Chicago Bulls;19 Oct 2017;117;100;2017-2018
756;Toronto Raptors - Chicago Bulls;bet365;-1250;+750;Thursday, 19 Oct 2017, 23:30;Final result 117:100 (25:23, 33:14, 26:27, 33:36);1;Toronto Raptors;Chicago Bulls;19 Oct 2017;117;100;2017-2018
