Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Indiana Pacers;Memphis Grizzlies;Marathonbet;+141;-154;29 Oct 2015;103;112;2015-2016
Indiana Pacers;Memphis Grizzlies;Pinnacle;+129;-143;29 Oct 2015;103;112;2015-2016
Indiana Pacers;Memphis Grizzlies;Unibet;+127;-154;29 Oct 2015;103;112;2015-2016
Indiana Pacers;Memphis Grizzlies;William Hill;+129;-149;29 Oct 2015;103;112;2015-2016
Toronto Raptors;Cleveland Cavaliers;bet365;-244;+200;18 Oct 2015; 87;81 ;2015-2016
Toronto Raptors;Cleveland Cavaliers;bwin;-250;+200;18 Oct 2015; 87;81 ;2015-2016
Toronto Raptors;Cleveland Cavaliers;Marathonbet;-244;+210;18 Oct 2015; 87;81 ;2015-2016
Toronto Raptors;Cleveland Cavaliers;Pinnacle;-250;+206;18 Oct 2015; 87;81 ;2015-2016
Toronto Raptors;Cleveland Cavaliers;Unibet;-263;+200;18 Oct 2015; 87;81 ;2015-2016
Toronto Raptors;Cleveland Cavaliers;William Hill;-263;+220;18 Oct 2015; 87;81 ;2015-2016
Houston Rockets;Dallas Mavericks;bet-at-home;-204;+144;08 Oct 2015;109;82 ;2015-2016
Houston Rockets;Dallas Mavericks;bet365;-185;+165;08 Oct 2015;109;82 ;2015-2016
Houston Rockets;Dallas Mavericks;bwin;-200;+165;08 Oct 2015;109;82 ;2015-2016
Houston Rockets;Dallas Mavericks;Marathonbet;-208;+181;08 Oct 2015;109;82 ;2015-2016
Houston Rockets;Dallas Mavericks;Pinnacle;-182;+154;08 Oct 2015;109;82 ;2015-2016
Houston Rockets;Dallas Mavericks;Unibet;-179;+143;08 Oct 2015;109;82 ;2015-2016
Houston Rockets;Dallas Mavericks;William Hill;-189;+165;08 Oct 2015;109;82 ;2015-2016
